order_id,customer_id,product_id,order_date,quantity,discount_pct,sales_amount,cost_amount,profit,order_status,month,month_name,year
O01404,C0182,P050,2025-03-10,3,0.1,776.76,575.37,201.39,Delivered,3,March,2025
O01405,C0106,P004,2025-11-13,2,0.15,394.52,325.12,69.4,Delivered,11,November,2025
O01406,C0217,P049,2025-05-10,7,0.0,4720.24,2784.67,1935.57,Delivered,5,May,2025
O01407,C0205,P042,2025-02-24,5,0.05,831.77,553.45,278.32,Delivered,2,February,2025
O01408,C0070,P020,2025-04-07,5,0.0,1232.85,810.0,422.85,Delivered,4,April,2025
O01409,C0044,P038,2025-12-02,10,0.1,3944.52,2691.5,1253.02,Delivered,12,December,2025
O01410,C0228,P025,2025-03-28,5,0.0,1859.5,1390.75,468.75,Delivered,3,March,2025
O01411,C0184,P014,2025-10-21,4,0.25,920.04,1005.4,-85.36,Delivered,10,October,2025
O01412,C0107,P011,2025-04-29,13,0.0,5220.15,3536.39,1683.76,Delivered,4,April,2025
O01413,C0084,P032,2025-07-27,5,0.2,421.92,389.15,32.77,Delivered,7,July,2025
O01414,C0250,P011,2025-11-30,13,0.1,4698.14,3536.39,1161.75,Delivered,11,November,2025
O01415,C0021,P018,2025-06-03,4,0.25,192.18,207.72,-15.54,Delivered,6,June,2025
O01416,C0196,P027,2025-02-04,15,0.1,4310.82,3000.45,1310.37,Delivered,2,February,2025
O01417,C0178,P018,2025-03-20,13,0.2,666.22,675.09,-8.87,Delivered,3,March,2025
O01418,C0007,P023,2025-03-08,6,0.0,3064.26,1887.84,1176.42,Delivered,3,March,2025
O01419,C0070,P011,2025-12-09,4,0.15,1365.27,1088.12,277.15,Delivered,12,December,2025
O01420,C0127,P021,2025-02-03,2,0.2,868.4,738.4,130.0,Delivered,2,February,2025
O01421,C0160,P044,2025-04-07,9,0.0,1336.59,853.29,483.3,Returned,4,April,2025
O01422,C0248,P005,2025-06-18,2,0.0,547.8,411.62,136.18,Delivered,6,June,2025
O01423,C0203,P023,2025-06-18,9,0.1,4136.75,2831.76,1304.99,Delivered,6,June,2025
O01424,C0148,P041,2025-05-31,10,0.2,4597.92,3629.9,968.02,Delivered,5,May,2025
O01425,C0143,P025,2025-03-12,6,0.1,2008.26,1668.9,339.36,Delivered,3,March,2025
O01426,C0199,P041,2025-01-03,9,0.1,4655.39,3266.91,1388.48,Delivered,1,January,2025
O01427,C0154,P010,2025-11-10,9,0.0,1834.47,1329.03,505.44,Delivered,11,November,2025
O01428,C0142,P022,2025-02-01,3,0.0,673.95,399.66,274.29,Delivered,2,February,2025
O01429,C0165,P019,2025-10-14,1,0.15,616.2,445.73,170.47,Delivered,10,October,2025
O01430,C0021,P001,2025-03-23,1,0.0,236.14,143.99,92.15,Delivered,3,March,2025
O01431,C0082,P007,2025-02-12,3,0.1,501.77,384.06,117.71,Delivered,2,February,2025
O01432,C0069,P004,2025-04-15,5,0.2,928.28,812.8,115.48,Delivered,4,April,2025
O01433,C0131,P001,2025-01-01,13,0.0,3069.82,1871.87,1197.95,Delivered,1,January,2025
O01434,C0087,P015,2025-03-02,3,0.15,205.53,141.09,64.44,Delivered,3,March,2025
O01435,C0218,P040,2025-09-27,12,0.0,1304.04,1012.8,291.24,Delivered,9,September,2025
O01436,C0161,P012,2025-06-29,9,0.1,1243.11,815.4,427.71,Delivered,6,June,2025
O01437,C0178,P022,2025-08-12,9,0.0,2021.85,1198.98,822.87,Delivered,8,August,2025
O01438,C0117,P022,2025-01-06,3,0.15,572.86,399.66,173.2,Delivered,1,January,2025
O01439,C0196,P050,2025-04-13,3,0.05,819.92,575.37,244.55,Delivered,4,April,2025
O01440,C0086,P047,2025-01-10,12,0.1,3625.45,2967.6,657.85,Delivered,1,January,2025
O01441,C0289,P017,2025-03-12,14,0.1,1397.97,1149.82,248.15,Delivered,3,March,2025
O01442,C0081,P029,2025-03-31,5,0.0,3133.45,2100.25,1033.2,Delivered,3,March,2025
O01443,C0152,P046,2025-08-14,2,0.15,680.61,615.42,65.19,Delivered,8,August,2025
O01444,C0061,P014,2025-06-07,6,0.05,1748.08,1508.1,239.98,Delivered,6,June,2025
O01445,C0061,P050,2025-08-16,7,0.15,1711.76,1342.53,369.23,Cancelled,8,August,2025
O01446,C0028,P020,2025-05-06,13,0.0,3205.41,2106.0,1099.41,Delivered,5,May,2025
O01447,C0043,P050,2025-07-28,9,0.15,2200.83,1726.11,474.72,Delivered,7,July,2025
O01448,C0169,P048,2025-04-07,15,0.0,3352.05,2662.5,689.55,Delivered,4,April,2025
O01449,C0086,P033,2025-03-15,6,0.1,2977.24,2013.72,963.52,Delivered,3,March,2025
O01450,C0177,P043,2025-04-25,3,0.0,435.3,283.65,151.65,Delivered,4,April,2025
O01451,C0017,P015,2025-07-10,12,0.15,822.12,564.36,257.76,Delivered,7,July,2025
O01452,C0098,P012,2025-06-19,5,0.05,728.98,453.0,275.98,Delivered,6,June,2025
O01453,C0198,P040,2025-11-03,4,0.2,347.74,337.6,10.14,Returned,11,November,2025
O01454,C0098,P020,2025-07-23,15,0.2,2958.84,2430.0,528.84,Delivered,7,July,2025
O01455,C0065,P030,2025-02-25,5,0.0,3038.2,1890.05,1148.15,Delivered,2,February,2025
O01456,C0005,P038,2025-07-27,8,0.1,3155.62,2153.2,1002.42,Cancelled,7,July,2025
O01457,C0002,P003,2025-02-10,8,0.0,1150.4,835.92,314.48,Delivered,2,February,2025
O01458,C0022,P028,2025-02-01,6,0.05,1155.68,1039.62,116.06,Returned,2,February,2025
O01459,C0112,P026,2025-01-15,1,0.15,248.91,225.42,23.49,Cancelled,1,January,2025
O01460,C0057,P030,2025-03-03,8,0.15,4131.95,3024.08,1107.87,Cancelled,3,March,2025
O01461,C0066,P013,2025-06-04,8,0.1,2518.92,1835.84,683.08,Delivered,6,June,2025
O01462,C0098,P013,2025-10-11,2,0.05,664.72,458.96,205.76,Delivered,10,October,2025
O01463,C0144,P002,2025-07-28,4,0.05,1890.84,1408.12,482.72,Delivered,7,July,2025
O01464,C0125,P037,2025-11-16,12,0.0,5664.24,4079.76,1584.48,Returned,11,November,2025
O01465,C0167,P049,2025-07-06,2,0.15,1146.34,795.62,350.72,Delivered,7,July,2025
O01466,C0086,P038,2025-05-10,4,0.1,1577.81,1076.6,501.21,Delivered,5,May,2025
O01467,C0076,P002,2025-05-07,12,0.15,5075.42,4224.36,851.06,Delivered,5,May,2025
O01468,C0294,P036,2025-10-19,13,0.0,849.16,692.38,156.78,Delivered,10,October,2025
O01469,C0059,P026,2025-04-24,13,0.05,3616.57,2930.46,686.11,Delivered,4,April,2025
O01470,C0138,P011,2025-07-18,10,0.05,3814.72,2720.3,1094.42,Delivered,7,July,2025
O01471,C0099,P008,2025-01-13,7,0.0,666.19,516.67,149.52,Delivered,1,January,2025
O01472,C0192,P044,2025-09-28,9,0.05,1269.76,853.29,416.47,Delivered,9,September,2025
O01473,C0243,P040,2025-03-30,14,0.15,1293.17,1181.6,111.57,Returned,3,March,2025
O01474,C0049,P043,2025-08-03,14,0.2,1625.12,1323.7,301.42,Delivered,8,August,2025
O01475,C0032,P022,2025-10-05,8,0.1,1617.48,1065.76,551.72,Delivered,10,October,2025
O01476,C0277,P020,2025-07-22,15,0.1,3328.7,2430.0,898.7,Delivered,7,July,2025
O01477,C0020,P008,2025-03-15,12,0.0,1142.04,885.72,256.32,Delivered,3,March,2025
O01478,C0154,P029,2025-01-25,9,0.2,4512.17,3780.45,731.72,Delivered,1,January,2025
O01479,C0068,P040,2025-04-11,8,0.0,869.36,675.2,194.16,Cancelled,4,April,2025
O01480,C0214,P026,2025-06-25,2,0.2,468.54,450.84,17.7,Delivered,6,June,2025
O01481,C0143,P030,2025-04-27,7,0.1,3828.13,2646.07,1182.06,Delivered,4,April,2025
O01482,C0232,P017,2025-06-15,2,0.05,210.8,164.26,46.54,Delivered,6,June,2025
O01483,C0213,P020,2025-02-10,13,0.2,2564.33,2106.0,458.33,Delivered,2,February,2025
O01484,C0079,P016,2025-12-10,12,0.0,3078.72,2016.72,1062.0,Delivered,12,December,2025
O01485,C0214,P046,2025-04-30,11,0.1,3963.56,3384.81,578.75,Delivered,4,April,2025
O01486,C0116,P043,2025-04-07,2,0.1,261.18,189.1,72.08,Delivered,4,April,2025
O01487,C0092,P007,2025-05-25,15,0.0,2787.6,1920.3,867.3,Delivered,5,May,2025
O01488,C0270,P016,2025-08-04,4,0.1,923.62,672.24,251.38,Delivered,8,August,2025
O01489,C0168,P045,2025-08-17,1,0.15,465.58,371.19,94.39,Delivered,8,August,2025
O01490,C0058,P047,2025-11-09,15,0.15,4280.05,3709.5,570.55,Delivered,11,November,2025
O01491,C0284,P048,2025-05-10,5,0.0,1117.35,887.5,229.85,Delivered,5,May,2025
O01492,C0026,P027,2025-12-18,6,0.2,1532.74,1200.18,332.56,Cancelled,12,December,2025
O01493,C0066,P023,2025-11-14,9,0.0,4596.39,2831.76,1764.63,Delivered,11,November,2025
O01494,C0248,P024,2025-05-17,10,0.0,4319.9,3481.0,838.9,Delivered,5,May,2025
O01495,C0254,P009,2025-11-20,8,0.05,3653.7,2276.08,1377.62,Cancelled,11,November,2025
O01496,C0044,P035,2025-12-03,2,0.0,338.28,204.04,134.24,Delivered,12,December,2025
O01497,C0097,P020,2025-09-30,1,0.0,246.57,162.0,84.57,Delivered,9,September,2025
O01498,C0042,P037,2025-04-27,2,0.25,708.03,679.96,28.07,Delivered,4,April,2025
O01499,C0227,P042,2025-11-02,7,0.05,1164.48,774.83,389.65,Delivered,11,November,2025
O01500,C0262,P017,2025-04-04,4,0.0,443.8,328.52,115.28,Delivered,4,April,2025
O01501,C0167,P047,2025-06-17,10,0.0,3356.9,2473.0,883.9,Delivered,6,June,2025
O01502,C0279,P031,2025-07-22,5,0.15,3099.61,2175.7,923.91,Delivered,7,July,2025
O01503,C0089,P008,2025-12-07,12,0.2,913.63,885.72,27.91,Delivered,12,December,2025
O01504,C0178,P015,2025-05-29,7,0.05,535.99,329.21,206.78,Returned,5,May,2025
O01505,C0197,P031,2025-07-02,3,0.0,2187.96,1305.42,882.54,Delivered,7,July,2025
O01506,C0267,P030,2025-06-01,10,0.0,6076.4,3780.1,2296.3,Delivered,6,June,2025
O01507,C0268,P046,2025-03-15,2,0.0,800.72,615.42,185.3,Delivered,3,March,2025
O01508,C0074,P020,2025-12-31,13,0.0,3205.41,2106.0,1099.41,Delivered,12,December,2025
O01509,C0008,P039,2025-10-01,7,0.1,2990.17,2679.46,310.71,Delivered,10,October,2025
O01510,C0297,P012,2025-02-11,5,0.0,767.35,453.0,314.35,Cancelled,2,February,2025
O01511,C0164,P049,2025-07-31,14,0.1,8496.43,5569.34,2927.09,Delivered,7,July,2025
O01512,C0085,P017,2025-04-11,15,0.05,1581.04,1231.95,349.09,Delivered,4,April,2025
O01513,C0072,P042,2025-02-14,1,0.2,140.09,110.69,29.4,Delivered,2,February,2025
O01514,C0055,P030,2025-03-23,1,0.2,486.11,378.01,108.1,Delivered,3,March,2025
O01515,C0047,P029,2025-01-17,9,0.1,5076.19,3780.45,1295.74,Delivered,1,January,2025
O01516,C0238,P019,2025-03-14,5,0.05,3443.46,2228.65,1214.81,Delivered,3,March,2025
O01517,C0104,P046,2025-01-14,1,0.05,380.34,307.71,72.63,Delivered,1,January,2025
O01518,C0210,P011,2025-06-06,7,0.1,2529.76,1904.21,625.55,Delivered,6,June,2025
O01519,C0042,P034,2025-08-11,9,0.15,3943.5,3814.11,129.39,Delivered,8,August,2025
O01520,C0268,P050,2025-05-12,11,0.1,2848.13,2109.69,738.44,Delivered,5,May,2025
O01521,C0263,P007,2025-12-04,1,0.2,148.67,128.02,20.65,Delivered,12,December,2025
O01522,C0259,P044,2025-02-16,10,0.2,1188.08,948.1,239.98,Delivered,2,February,2025
O01523,C0283,P034,2025-04-17,14,0.05,6856.02,5933.06,922.96,Delivered,4,April,2025
O01524,C0114,P020,2025-04-18,13,0.1,2884.87,2106.0,778.87,Delivered,4,April,2025
O01525,C0040,P050,2025-09-22,4,0.0,1150.76,767.16,383.6,Delivered,9,September,2025
O01526,C0220,P038,2025-07-24,14,0.0,6135.92,3768.1,2367.82,Delivered,7,July,2025
O01527,C0129,P024,2025-03-20,3,0.1,1166.37,1044.3,122.07,Cancelled,3,March,2025
O01528,C0008,P010,2025-06-04,5,0.0,1019.15,738.35,280.8,Delivered,6,June,2025
O01529,C0101,P032,2025-09-28,7,0.2,590.69,544.81,45.88,Returned,9,September,2025
O01530,C0176,P015,2025-09-04,8,0.0,644.8,376.24,268.56,Delivered,9,September,2025
O01531,C0107,P037,2025-01-19,13,0.1,5522.63,4419.74,1102.89,Delivered,1,January,2025
O01532,C0101,P020,2025-12-12,2,0.1,443.83,324.0,119.83,Cancelled,12,December,2025
O01533,C0260,P003,2025-01-26,7,0.15,855.61,731.43,124.18,Delivered,1,January,2025
O01534,C0246,P037,2025-08-05,14,0.05,6277.87,4759.72,1518.15,Delivered,8,August,2025
O01535,C0275,P040,2025-06-03,14,0.2,1217.1,1181.6,35.5,Delivered,6,June,2025
O01536,C0032,P008,2025-06-03,1,0.1,85.65,73.81,11.84,Delivered,6,June,2025
O01537,C0137,P040,2025-06-23,7,0.1,684.62,590.8,93.82,Returned,6,June,2025
O01538,C0012,P044,2025-04-02,8,0.0,1188.08,758.48,429.6,Delivered,4,April,2025
O01539,C0016,P023,2025-12-04,2,0.1,919.28,629.28,290.0,Delivered,12,December,2025
O01540,C0129,P040,2025-06-30,9,0.15,831.33,759.6,71.73,Delivered,6,June,2025
O01541,C0063,P011,2025-05-11,1,0.1,361.4,272.03,89.37,Delivered,5,May,2025
O01542,C0109,P046,2025-10-25,13,0.15,4423.98,4000.23,423.75,Delivered,10,October,2025
O01543,C0021,P008,2025-10-02,6,0.1,513.92,442.86,71.06,Delivered,10,October,2025
O01544,C0158,P029,2025-09-30,1,0.0,626.69,420.05,206.64,Delivered,9,September,2025
O01545,C0269,P030,2025-03-17,3,0.0,1822.92,1134.03,688.89,Delivered,3,March,2025
O01546,C0162,P010,2025-06-26,11,0.05,2130.02,1624.37,505.65,Delivered,6,June,2025
O01547,C0260,P039,2025-07-03,6,0.15,2420.61,2296.68,123.93,Returned,7,July,2025
O01548,C0102,P028,2025-11-15,3,0.15,517.01,519.81,-2.8,Delivered,11,November,2025
O01549,C0223,P049,2025-05-11,8,0.05,5124.83,3182.48,1942.35,Delivered,5,May,2025
O01550,C0059,P036,2025-12-29,5,0.1,293.94,266.3,27.64,Delivered,12,December,2025
O01551,C0247,P013,2025-02-18,2,0.1,629.73,458.96,170.77,Delivered,2,February,2025
O01552,C0128,P032,2025-02-24,4,0.1,379.73,311.32,68.41,Delivered,2,February,2025
O01553,C0283,P036,2025-06-03,9,0.0,587.88,479.34,108.54,Delivered,6,June,2025
O01554,C0025,P037,2025-12-21,4,0.0,1888.08,1359.92,528.16,Delivered,12,December,2025
O01555,C0131,P026,2025-07-19,10,0.0,2928.4,2254.2,674.2,Delivered,7,July,2025
O01556,C0196,P022,2025-11-04,10,0.0,2246.5,1332.2,914.3,Delivered,11,November,2025
O01557,C0281,P004,2025-12-22,8,0.0,1856.56,1300.48,556.08,Delivered,12,December,2025
O01558,C0154,P031,2025-04-28,5,0.0,3646.6,2175.7,1470.9,Cancelled,4,April,2025
O01559,C0133,P018,2025-09-20,11,0.1,634.19,571.23,62.96,Delivered,9,September,2025
O01560,C0227,P038,2025-02-15,11,0.05,4580.03,2960.65,1619.38,Delivered,2,February,2025
O01561,C0189,P024,2025-10-29,10,0.25,3239.92,3481.0,-241.08,Delivered,10,October,2025
O01562,C0265,P023,2025-12-22,13,0.0,6639.23,4090.32,2548.91,Delivered,12,December,2025
O01563,C0134,P022,2025-07-08,13,0.05,2774.43,1731.86,1042.57,Delivered,7,July,2025
O01564,C0211,P002,2025-11-06,14,0.05,6617.95,4928.42,1689.53,Cancelled,11,November,2025
O01565,C0060,P031,2025-11-14,15,0.0,10939.8,6527.1,4412.7,Delivered,11,November,2025
O01566,C0213,P011,2025-05-09,1,0.15,341.32,272.03,69.29,Delivered,5,May,2025
O01567,C0216,P028,2025-02-18,7,0.0,1419.25,1212.89,206.36,Delivered,2,February,2025
O01568,C0226,P046,2025-01-25,3,0.2,960.86,923.13,37.73,Delivered,1,January,2025
O01569,C0131,P032,2025-09-23,10,0.2,843.84,778.3,65.54,Delivered,9,September,2025
O01570,C0076,P005,2025-04-28,8,0.1,1972.08,1646.48,325.6,Delivered,4,April,2025
O01571,C0286,P038,2025-05-24,14,0.1,5522.33,3768.1,1754.23,Delivered,5,May,2025
O01572,C0277,P010,2025-07-19,12,0.15,2079.07,1772.04,307.03,Delivered,7,July,2025
O01573,C0156,P040,2025-06-06,3,0.05,309.71,253.2,56.51,Delivered,6,June,2025
O01574,C0248,P046,2025-12-14,1,0.1,360.32,307.71,52.61,Delivered,12,December,2025
O01575,C0218,P024,2025-05-14,5,0.0,2159.95,1740.5,419.45,Delivered,5,May,2025
O01576,C0190,P035,2025-05-28,2,0.0,338.28,204.04,134.24,Delivered,5,May,2025
O01577,C0163,P044,2025-12-02,11,0.1,1470.25,1042.91,427.34,Delivered,12,December,2025
O01578,C0180,P048,2025-03-12,4,0.1,804.49,710.0,94.49,Delivered,3,March,2025
O01579,C0034,P023,2025-08-21,1,0.2,408.57,314.64,93.93,Cancelled,8,August,2025
O01580,C0041,P017,2025-11-30,9,0.0,998.55,739.17,259.38,Delivered,11,November,2025
O01581,C0075,P001,2025-10-26,6,0.15,1204.31,863.94,340.37,Delivered,10,October,2025
O01582,C0279,P031,2025-06-03,8,0.0,5834.56,3481.12,2353.44,Cancelled,6,June,2025
O01583,C0176,P031,2025-03-31,11,0.05,7621.39,4786.54,2834.85,Delivered,3,March,2025
O01584,C0150,P042,2025-11-30,4,0.05,665.42,442.76,222.66,Delivered,11,November,2025
O01585,C0273,P042,2025-07-18,9,0.1,1418.39,996.21,422.18,Delivered,7,July,2025
O01586,C0108,P034,2025-06-10,2,0.0,1030.98,847.58,183.4,Delivered,6,June,2025
O01587,C0139,P009,2025-01-26,9,0.1,3894.08,2560.59,1333.49,Delivered,1,January,2025
O01588,C0271,P022,2025-05-01,12,0.15,2291.43,1598.64,692.79,Delivered,5,May,2025
O01589,C0289,P013,2025-10-28,5,0.1,1574.32,1147.4,426.92,Delivered,10,October,2025
O01590,C0212,P025,2025-07-31,13,0.1,4351.23,3615.95,735.28,Delivered,7,July,2025
O01591,C0272,P048,2025-03-04,6,0.15,1139.7,1065.0,74.7,Delivered,3,March,2025
O01592,C0066,P018,2025-03-09,3,0.15,163.35,155.79,7.56,Delivered,3,March,2025
O01593,C0248,P012,2025-09-10,4,0.1,552.49,362.4,190.09,Delivered,9,September,2025
O01594,C0156,P040,2025-01-02,6,0.05,619.42,506.4,113.02,Delivered,1,January,2025
O01595,C0047,P017,2025-04-18,7,0.2,621.32,574.91,46.41,Delivered,4,April,2025
O01596,C0201,P015,2025-10-13,1,0.1,72.54,47.03,25.51,Delivered,10,October,2025
O01597,C0148,P042,2025-02-18,7,0.0,1225.77,774.83,450.94,Delivered,2,February,2025
O01598,C0124,P015,2025-05-20,1,0.05,76.57,47.03,29.54,Delivered,5,May,2025
O01599,C0001,P015,2025-08-06,5,0.15,342.55,235.15,107.4,Delivered,8,August,2025
O01600,C0247,P039,2025-02-13,6,0.0,2847.78,2296.68,551.1,Cancelled,2,February,2025
O01601,C0128,P013,2025-09-26,13,0.25,3411.04,2983.24,427.8,Delivered,9,September,2025
O01602,C0191,P017,2025-03-19,2,0.0,221.9,164.26,57.64,Delivered,3,March,2025
O01603,C0067,P032,2025-08-04,15,0.15,1344.87,1167.45,177.42,Delivered,8,August,2025
O01604,C0004,P009,2025-04-08,15,0.05,6850.69,4267.65,2583.04,Delivered,4,April,2025
O01605,C0294,P040,2025-08-24,13,0.1,1271.44,1097.2,174.24,Delivered,8,August,2025
O01606,C0143,P020,2025-10-09,10,0.2,1972.56,1620.0,352.56,Delivered,10,October,2025
O01607,C0191,P026,2025-05-29,9,0.1,2372.0,2028.78,343.22,Cancelled,5,May,2025
O01608,C0021,P027,2025-10-31,14,0.1,4023.43,2800.42,1223.01,Delivered,10,October,2025
O01609,C0227,P021,2025-03-07,10,0.0,5427.5,3692.0,1735.5,Delivered,3,March,2025
O01610,C0117,P018,2025-08-22,6,0.0,384.36,311.58,72.78,Delivered,8,August,2025
O01611,C0142,P013,2025-03-28,7,0.0,2448.95,1606.36,842.59,Cancelled,3,March,2025
O01612,C0039,P016,2025-03-20,14,0.15,3053.06,2352.84,700.22,Delivered,3,March,2025
O01613,C0252,P009,2025-07-24,15,0.0,7211.25,4267.65,2943.6,Delivered,7,July,2025
O01614,C0207,P012,2025-10-06,10,0.0,1534.7,906.0,628.7,Delivered,10,October,2025
O01615,C0210,P044,2025-12-03,15,0.1,2004.88,1422.15,582.73,Delivered,12,December,2025
O01616,C0115,P038,2025-09-11,8,0.1,3155.62,2153.2,1002.42,Delivered,9,September,2025
O01617,C0225,P019,2025-10-31,11,0.15,6778.19,4903.03,1875.16,Delivered,10,October,2025
O01618,C0134,P007,2025-05-10,15,0.0,2787.6,1920.3,867.3,Delivered,5,May,2025
O01619,C0251,P035,2025-03-25,13,0.0,2198.82,1326.26,872.56,Delivered,3,March,2025
O01620,C0219,P048,2025-10-03,10,0.2,1787.76,1775.0,12.76,Delivered,10,October,2025
O01621,C0091,P018,2025-07-06,1,0.05,60.86,51.93,8.93,Delivered,7,July,2025
O01622,C0046,P016,2025-02-15,14,0.2,2873.47,2352.84,520.63,Delivered,2,February,2025
O01623,C0038,P039,2025-07-02,8,0.2,3037.63,3062.24,-24.61,Returned,7,July,2025
O01624,C0142,P004,2025-09-25,4,0.15,789.04,650.24,138.8,Delivered,9,September,2025
O01625,C0100,P025,2025-10-23,10,0.0,3719.0,2781.5,937.5,Cancelled,10,October,2025
O01626,C0190,P032,2025-11-18,8,0.15,717.26,622.64,94.62,Delivered,11,November,2025
O01627,C0035,P040,2025-04-10,13,0.15,1200.8,1097.2,103.6,Delivered,4,April,2025
O01628,C0147,P013,2025-03-19,15,0.1,4722.98,3442.2,1280.78,Delivered,3,March,2025
O01629,C0030,P045,2025-09-29,6,0.05,3122.12,2227.14,894.98,Delivered,9,September,2025
O01630,C0084,P017,2025-12-05,11,0.05,1159.43,903.43,256.0,Delivered,12,December,2025
O01631,C0281,P049,2025-06-11,9,0.0,6068.88,3580.29,2488.59,Delivered,6,June,2025
O01632,C0270,P037,2025-02-13,11,0.1,4673.0,3739.78,933.22,Delivered,2,February,2025
O01633,C0154,P006,2025-08-26,4,0.1,1385.35,962.92,422.43,Delivered,8,August,2025
O01634,C0102,P019,2025-05-14,2,0.05,1377.39,891.46,485.93,Delivered,5,May,2025
O01635,C0215,P013,2025-07-11,14,0.1,4408.11,3212.72,1195.39,Delivered,7,July,2025
O01636,C0150,P026,2025-12-22,2,0.05,556.4,450.84,105.56,Cancelled,12,December,2025
O01637,C0083,P014,2025-10-05,5,0.1,1380.06,1256.75,123.31,Delivered,10,October,2025
O01638,C0110,P031,2025-01-18,10,0.2,5834.56,4351.4,1483.16,Delivered,1,January,2025
O01639,C0275,P004,2025-01-12,9,0.0,2088.63,1463.04,625.59,Delivered,1,January,2025
O01640,C0201,P039,2025-06-29,12,0.05,5410.78,4593.36,817.42,Delivered,6,June,2025
O01641,C0284,P008,2025-05-03,3,0.0,285.51,221.43,64.08,Delivered,5,May,2025
O01642,C0173,P025,2025-09-03,8,0.1,2677.68,2225.2,452.48,Delivered,9,September,2025
O01643,C0206,P013,2025-08-10,4,0.15,1189.49,917.92,271.57,Delivered,8,August,2025
O01644,C0063,P032,2025-02-20,6,0.2,506.3,466.98,39.32,Delivered,2,February,2025
O01645,C0073,P038,2025-03-12,10,0.05,4163.66,2691.5,1472.16,Delivered,3,March,2025
O01646,C0251,P038,2025-02-17,6,0.25,1972.26,1614.9,357.36,Delivered,2,February,2025
O01647,C0124,P028,2025-01-19,3,0.0,608.25,519.81,88.44,Delivered,1,January,2025
O01648,C0121,P030,2025-09-19,14,0.1,7656.26,5292.14,2364.12,Delivered,9,September,2025
O01649,C0275,P003,2025-03-25,5,0.0,719.0,522.45,196.55,Delivered,3,March,2025
O01650,C0120,P028,2025-06-04,12,0.2,1946.4,2079.24,-132.84,Delivered,6,June,2025
O01651,C0164,P003,2025-02-22,3,0.1,388.26,313.47,74.79,Delivered,2,February,2025
O01652,C0286,P045,2025-04-17,11,0.15,5121.37,4083.09,1038.28,Delivered,4,April,2025
O01653,C0265,P034,2025-12-23,15,0.15,6572.5,6356.85,215.65,Delivered,12,December,2025
O01654,C0161,P016,2025-10-31,11,0.0,2822.16,1848.66,973.5,Delivered,10,October,2025
O01655,C0089,P022,2025-05-15,15,0.0,3369.75,1998.3,1371.45,Delivered,5,May,2025
O01656,C0142,P032,2025-03-10,1,0.2,84.38,77.83,6.55,Delivered,3,March,2025
O01657,C0203,P038,2025-01-11,7,0.05,2914.56,1884.05,1030.51,Delivered,1,January,2025
O01658,C0227,P008,2025-05-23,4,0.0,380.68,295.24,85.44,Delivered,5,May,2025
O01659,C0222,P008,2025-07-11,14,0.1,1199.14,1033.34,165.8,Delivered,7,July,2025
O01660,C0041,P006,2025-03-10,7,0.1,2424.37,1685.11,739.26,Delivered,3,March,2025
O01661,C0196,P014,2025-01-23,3,0.0,920.04,754.05,165.99,Delivered,1,January,2025
O01662,C0068,P032,2025-06-30,12,0.05,1202.47,933.96,268.51,Delivered,6,June,2025
O01663,C0264,P035,2025-10-20,15,0.0,2537.1,1530.3,1006.8,Delivered,10,October,2025
O01664,C0002,P010,2025-01-09,15,0.1,2751.71,2215.05,536.66,Delivered,1,January,2025
O01665,C0125,P003,2025-09-28,11,0.2,1265.44,1149.39,116.05,Delivered,9,September,2025
O01666,C0110,P012,2025-04-03,5,0.25,575.51,453.0,122.51,Delivered,4,April,2025
O01667,C0086,P049,2025-01-17,5,0.1,3034.44,1989.05,1045.39,Returned,1,January,2025
O01668,C0120,P031,2025-06-03,15,0.0,10939.8,6527.1,4412.7,Cancelled,6,June,2025
O01669,C0127,P029,2025-11-24,13,0.2,6517.58,5460.65,1056.93,Delivered,11,November,2025
O01670,C0255,P005,2025-05-29,2,0.1,493.02,411.62,81.4,Delivered,5,May,2025
O01671,C0183,P025,2025-09-24,11,0.0,4090.9,3059.65,1031.25,Delivered,9,September,2025
O01672,C0016,P041,2025-11-24,10,0.2,4597.92,3629.9,968.02,Delivered,11,November,2025
O01673,C0062,P031,2025-04-16,12,0.15,7439.06,5221.68,2217.38,Delivered,4,April,2025
O01674,C0158,P021,2025-02-04,2,0.15,922.68,738.4,184.28,Cancelled,2,February,2025
O01675,C0268,P020,2025-04-29,4,0.15,838.34,648.0,190.34,Delivered,4,April,2025
O01676,C0035,P039,2025-01-14,15,0.0,7119.45,5741.7,1377.75,Delivered,1,January,2025
O01677,C0267,P022,2025-01-14,4,0.0,898.6,532.88,365.72,Delivered,1,January,2025
O01678,C0064,P004,2025-09-23,4,0.15,789.04,650.24,138.8,Delivered,9,September,2025
O01679,C0050,P013,2025-05-20,6,0.0,2099.1,1376.88,722.22,Cancelled,5,May,2025
O01680,C0255,P045,2025-10-21,2,0.1,985.93,742.38,243.55,Delivered,10,October,2025
O01681,C0149,P042,2025-12-30,6,0.15,893.06,664.14,228.92,Delivered,12,December,2025
O01682,C0276,P050,2025-04-29,7,0.15,1711.76,1342.53,369.23,Delivered,4,April,2025
O01683,C0172,P049,2025-08-26,11,0.1,6675.77,4375.91,2299.86,Delivered,8,August,2025
O01684,C0201,P020,2025-02-03,10,0.15,2095.84,1620.0,475.84,Delivered,2,February,2025
